Interval,Transfer,Bandwidth
1247,54,453
1248,53.6,450
1249,53.4,448
1250,53.1,446
1251,53.2,447
1252,52.4,439
1253,52.8,442
1254,54,453
1255,53.8,451
1256,53.1,446
1257,53.6,450
1258,53.4,448
1259,52.6,441
1260,53.4,448
1261,54,453
1262,53,445
1263,53.5,449
1264,53.2,447
1265,52,436
1266,53.5,449
1267,53.4,448
1268,53.9,452
1269,52.4,439
1270,53.4,448
1271,54,453
1272,52.5,440
1273,54.4,456
1274,53.5,449
1275,52.9,444
1276,52.9,444
1277,53.5,449
1278,53,445
1279,53.4,448
1280,52.8,442
1281,54.1,454
1282,53.1,446
1283,53.1,446
1284,53.8,451
1285,52.8,442
1286,52.9,444
1287,53.6,450
1288,53.8,451
1289,52.5,440
1290,53.5,449
1291,53.5,449
1292,53.4,448
1293,53.1,446
1294,53,445
1295,53.8,451
1296,52.5,440
1297,53.6,450
1298,53.4,448
1299,53.5,449
1300,53.5,449
1301,52.2,438
1302,54.5,457
1303,52.2,438
1304,53.5,449
1305,53.4,448
1306,52.8,442
1307,53.5,449
1308,53.6,450
1309,53.8,451
1310,52.9,444
1311,53.2,447
1312,53.5,449
1313,53.6,450
1314,52.9,444
1315,53,445
1316,53,445
1317,53.9,452
1318,53,445
1319,53.8,451
1320,53,445
1321,53,445
1322,53.6,450
1323,53,445
1324,53,445
1325,53.4,448
1326,53.8,451
1327,52.5,440
1328,53.2,447
1329,53.8,451
1330,53.9,452
1331,53.1,446
1332,52.6,441
1333,53.6,450
1334,53.1,446
1335,53.2,447
1336,53.5,449
1337,53.4,448
1338,53.4,448
1339,53.1,446
1340,52.8,442
1341,54.1,454
1342,53.1,446
1343,52.5,440
1344,54.1,454
1345,52.8,442
1346,53.1,446
1347,53.9,452
1348,53.1,446
1349,53.1,446
1350,53.4,448
1351,53.6,450
1352,53.2,447
1353,52.8,442
1354,53.8,451
1355,52.9,444
1356,53.2,447
1357,53,445
1358,53.5,449
1359,53.5,449
1360,53.2,447
1361,53,445
1362,53,445
1363,54.2,455
1364,53,445
1365,53.1,446
1366,52.5,440
1367,54.5,457
1368,52.5,440
1369,53.6,450
1370,52.6,441
1371,53.9,452
1372,53,445
1373,52.9,444
1374,54.4,456
1375,52.1,437
1376,53.5,449
1377,53.1,446
1378,53.8,451
1379,53.4,448
1380,53.2,447
1381,53.1,446
1382,53.4,448
1383,53.4,448
1384,53.6,450
1385,52.8,442
1386,53.6,450
1387,52.9,444
1388,53.4,448
1389,52.9,444
1390,53.2,447
1391,53.2,447
1392,53.8,451
1393,52.9,444
1394,53.4,448
1395,53,445
1396,54.4,456
1397,52.5,440
1398,53.4,448
1399,53.6,450
1400,53.4,448
1401,53.5,449
1402,53.2,447
1403,52.8,442
1404,53.8,451
1405,52.2,438
1406,53.9,452
1407,52.6,441
1408,53.4,448
1409,53.8,451
1410,53.6,450
1411,52.9,444
1412,52.9,444
1413,53.5,449
1414,53.1,446
1415,53,445
1416,53.4,448
1417,53.8,451
1418,53.6,450
1419,53,445
1420,53.1,446
1421,53.1,446
1422,54,453
1423,52.5,440
1424,53,445
1425,53.2,447
1426,53.5,449
1427,53.6,450
1428,53.1,446
1429,53,445
1430,54.2,455
1431,52.2,438
1432,54,453
1433,53.1,446
1434,53.1,446
1435,53.1,446
1436,54.1,454
1437,52.6,441
1438,53.1,446
1439,53.4,448
1440,52.9,444
1441,53.8,451
1442,53.1,446
1443,54,453
1444,52.6,441
1445,53.5,449
1446,53.8,451
1447,52.1,437
1448,54,453
1449,53.1,446
1450,53.2,447
1451,53.6,450
1452,52.6,441
1453,53.5,449
1454,53.2,447
1455,53.9,452
1456,52.4,439
1457,53.5,449
1458,54,453
1459,53.1,446
1460,53.4,448
1461,52.4,439
1462,53.1,446
1463,53.8,451
1464,53.5,449
1465,52.4,439
1466,54.1,454
1467,53.1,446
1468,53,445
1469,53.4,448
1470,53.4,448
1471,53.8,451
1472,52.8,442
1473,52.9,444
1474,53.5,449
1475,53.2,447
1476,53.8,451
1477,53,445
1478,52.8,442
1479,54.5,457
1480,53,445
1481,53.5,449
1482,53.2,447
1483,53.1,446
1484,52.8,442
1485,53.4,448
1486,53,445
1487,53.2,447
1488,53.2,447
1489,54.2,455
1490,52.4,439
1491,54.1,454
1492,52.5,440
1493,53.4,448
1494,53.5,449
1495,53.1,446
1496,53.5,449
1497,52.8,442
1498,53.6,450
1499,53.5,449
1500,52.4,439
1501,53.4,448
1502,54.2,455
1503,53,445
1504,52.9,444
1505,53.4,448
1506,53,445
1507,53.5,449
1508,53.1,446
1509,53,445
1510,54.2,455
1511,52.9,444
1512,53.4,448
1513,53.6,450
1514,53.4,448
1515,52.8,442
1516,52.8,442
1517,53.2,447
1518,54.1,454
1519,53.5,449
1520,53,445
1521,52.9,444
1522,53,445
1523,53.9,452
1524,53.8,451
1525,53.1,446
1526,52.4,439
1527,53.4,448
1528,53.5,449
1529,53.1,446
1530,53.5,449
1531,53.2,447
1532,53.5,449
1533,52.8,442
1534,53.4,448
1535,53.1,446
1536,53.4,448
1537,53,445
1538,54.1,454
1539,53,445
1540,53.1,446
1541,53.8,451
1542,53.4,448
1543,53.4,448
1544,52.4,439
1545,54.1,454
1546,53.4,448
1547,52.1,437
1548,54.1,454
1549,52.9,444
1550,53,445
1551,53,445
1552,53.8,451
1553,53.2,447
1554,53.2,447
1555,53.8,451
1556,53.5,449
1557,53,445
1558,52.9,444
1559,53.2,447
1560,53.4,448
1561,53,445
1562,54.1,454
1563,53,445
1564,52.8,442
1565,53.1,446
1566,54,453
1567,53.1,446
1568,52.9,444
1569,53.4,448
1570,52.9,444
1571,54.5,457
1572,52.1,437
1573,54,453
1574,53.5,449
1575,53.1,446
1576,53.1,446
1577,52.6,441
1578,54.1,454
1579,52.4,439
1580,53.2,447
1581,53.8,451
1582,53.2,447
1583,53.8,451
1584,53.4,448
1585,53.4,448
1586,52.5,440
1587,53.2,447
1588,53.1,446
1589,53.8,451
1590,53.2,447
1591,52.6,441
1592,53.6,450
1593,53.5,449
1594,53.2,447
1595,52.8,442
1596,54.2,455
1597,53.1,446
1598,52.6,441
1599,54.2,455
1600,52.8,442
1601,53.2,447
1602,53.2,447
1603,53.6,450
1604,53,445
1605,53.8,451
1606,51.5,432
1607,53.9,452
1608,53.2,447
1609,53.8,451
1610,53.8,451
1611,53,445
1612,53.2,447
1613,52.9,444
1614,53,445
1615,54.2,455
1616,52.2,438
1617,54.5,457
1618,53.2,447
1619,53.2,447
1620,52.8,442
1621,53,445
1622,53.5,449
1623,53.1,446
1624,54,453
1625,53.2,447
1626,52.8,442
1627,53.5,449
1628,52.8,442
1629,54.2,455
1630,52.4,439
1631,53,445
1632,53.9,452
1633,53.8,451
1634,52.9,444
1635,53.2,447
1636,52.8,442
1637,53.2,447
1638,53.2,447
1639,53.4,448
1640,53.6,450
1641,53.8,451
1642,52.6,441
1643,54,453
1644,53.1,446
1645,52.8,442
1646,54,453
1647,52.8,442
1648,53.2,447
1649,53.1,446
1650,53.8,451
1651,52.9,444
1652,53.9,452
1653,52.6,441
1654,52.8,442
1655,54.5,457
1656,53.2,447
1657,52.4,439
1658,53.5,449
1659,53,445
1660,53.2,447
1661,53.2,447
1662,53.4,448
1663,53.4,448
1664,53.6,450
1665,53.5,449
1666,52.4,439
1667,53.1,446
1668,53.4,448
1669,54.2,455
1670,52.4,439
1671,53.9,452
1672,53.6,450
1673,52.9,444
1674,52.9,444
1675,53.6,450
1676,53.6,450
1677,53,445
1678,52.9,444
1679,53.5,449
1680,53.8,451
1681,52.5,440
1682,54,453
1683,52,436
1684,54.2,455
1685,53.2,447
1686,53.8,451
1687,53.1,446
1688,53,445
1689,53.2,447
